334 11.1669 1.5143
335 11.2565 1.49597
336 11.3453 1.47947
337 11.4335 1.46462
338 11.5209 1.45126
339 11.6077 1.43923
340 11.6939 1.4284
341 11.7794 2.4284
342 11.8643 2.31866
343 11.9486 2.21989
344 12.0323 2.131
345 12.1154 2.051
346 12.1979 1.979
347 12.2799 1.9142
348 12.3613 1.85588
349 12.4422 1.80339
350 12.5226 1.75615
351 12.6025 1.71363
352 12.6818 1.67537
353 12.7607 1.64093
354 12.839 1.60993
355 12.9169 1.58204
356 12.9943 1.55693
357 13.0713 1.53434
358 13.1478 1.514
359 13.2238 1.4957
360 13.2995 1.47923
361 13.3747 1.4644
362 13.4494 1.45106
363 13.5238 1.43905
364 13.5977 1.42825
365 13.6713 2.42825
366 13.7444 2.31852
367 13.8172 2.21977
368 13.8895 2.13089
369 13.9615 2.0509
370 14.0332 1.97891
371 14.1044 1.91411
372 14.1753 1.8558
373 14.2459 1.80332
374 7.12294 1
375 7.26333 1.04017
376 7.40101 1.07632
377 7.53612 1.10885
378 7.66882 1.13813
379 7.79921 1.16448
380 7.92743 1.1882
381 3.96372 1
382 4.216 2
383 4.4532 1.90941
384 4.67775 1.82788
385 4.89153 1.7545
386 5.09597 1.68846
387 5.2922 1.62903
388 5.48116 1.57553
389 5.6636 1.52739
390 5.84017 1.48406
391 6.01139 1.44506
392 6.17775 1.40997
393 6.33962 1.37838
394 6.49736 1.34995
395 6.65126 1.32437
396 6.80161 1.30134
397 6.94864 1.28062
398 7.09255 1.26197
399 7.23354 1.24518
400 7.37179 1.23007
401 7.50744 1.21647
402 7.64064 1.20424
403 7.77152 1.19322
404 7.90019 2.19322
405 8.02677 2.08331
406 8.15136 1.98439
407 8.27404 1.89536
408 8.3949 1.81523
409 8.51402 1.74312
410 8.63147 1.67822
411 8.74732 1.61981
412 8.86164 1.56724
413 8.97449 1.51992
414 9.08592 1.47734
415 9.19598 1.43902
416 9.30472 1.40453
417 9.41219 1.37348
418 9.51844 1.34554
419 9.6235 1.3204
420 9.72741 1.29777
421 9.83021 1.2774
422 9.93194 1.25907
423 10.0326 1.24258
424 10.1323 1.22773
425 10.231 1.21437
426 10.3287 1.20234
427 10.4256 1.19152
428 10.5215 2.19152
429 10.6165 2.08177
430 5.30826 1.04089
431 5.49664 1.09293
432 5.67857 1.13977
433 5.85467 1.18193
434 6.02548 1.21987
435 6.19144 1.25401
436 6.35295 1.28475
437 6.51036 1.3124
438 6.66396 1.3373
439 6.81402 1.3597
440 6.96078 1.37986
441 7.10444 1.39801
442 7.2452 1.41434
443 7.38322 1.42904
444 7.51866 1.44227
445 7.65166 1.45418
446 7.78235 1.46489
447 7.91085 2.46489
448 8.03726 2.37453
449 8.16168 2.29321
450 8.2842 2.22003
451 8.40492 2.15416
452 4.20246 1.07708
453 4.44041 1.13093
454 4.66562 1.1794
455 4.87995 1.22302
456 5.08487 1.26228
457 5.28153 1.29762
458 5.47087 1.32942
459 5.65366 1.35804
460 5.83054 1.38379
461 6.00205 1.40698
462 6.16866 1.42784
463 6.33077 1.44662
464 6.48872 1.46352
465 6.64284 1.47873
466 3.32142 1
467 3.6225 1.02394
468 3.89855 1.04548
469 4.15505 1.06487
470 4.39572 1.08232
471 4.62322 1.09802
472 4.83952 1.11216
473 5.04615 1.12488
474 5.24432 1.13633
475 5.435 1.14663
476 5.619 2.14663
477 5.79696 2.0559
478 2.89848 1.02795
479 3.24349 1.07935
480 3.5518 1.12561
481 3.83335 1.16724
482 4.09422 1.20471
483 4.33846 1.23843
484 4.56896 1.26878
485 2.28448 1
486 1.14224 1
487 2.01771 2
488 2.51332 1.9
489 2.9112 1.81
490 3.2547 1.729
491 3.56195 1.6561
492 3.8427 1.59049
493 4.10293 1.53144
494 4.34666 1.4783
495 4.57672 1.43047
496 4.79522 1.38742
497 5.00376 1.34868
498 5.20361 1.31381
499 5.39578 1.28243
500 5.58111 1.25419
501 5.76029 1.22877
502 5.93389 1.20589
503 6.10241 1.1853
504 6.26628 1.16677
505 6.42587 1.15009
506 6.58149 1.13509
507 6.73343 1.12158
508 6.88194 1.10942
509 7.02725 1.09848
510 7.16955 2.09848
511 7.30903 1.98863
512 7.44585 1.88977
